batch_size,method, score, level, clears, time, mps, cliff_l_e, cliff_h_e, cliff_l_w, cliff_h_w, m_stack_w, m_stack_e, a_stack_w, a_stack_e, stack_d_w, stack_d_e, stack_d_thresh, score_w, go_w
5,yield_to_next,23700,4.8,58.2,153.8412432,4,0.155043528,4.036282348,-2.018392112,-9.715205487,-4.780822089,4.063012819,-3.844246509,2.510251029,-5.746845861,3.916910049,14.00471984,6.59541036,-7.076100846
5,yield_to_next,23600,4.6,56,144.3991728,4,0.114723452,3.664267108,-1.713828771,-9.487015992,-4.768227546,3.470433482,-3.893070115,2.509654267,-5.378597392,3.988764972,13.1815647,5.566224233,-7.590584592
5,yield_to_next,23360,4.6,55.4,137.6822845,4,0.324264658,3.798481256,-2.899704068,-9.627224308,-4.818744573,4.056540689,-3.840905259,2.064167545,-6.72383301,3.666438009,15,6.676324459,-7.779492608
5,yield_to_next,22640,4.8,57.4,162.0186586,4,0.797108694,3.667506477,-1.755334179,-9.148038893,-4.865332009,3.784805901,-4.269250283,1.99239606,-7.272731116,3.270842542,12.46817197,5.526685691,-6.307087819
5,yield_to_next,22620,4.8,58.6,138.5222243,4,0,3.533414524,-2.377409572,-10,-5.637850366,4.094208712,-2.814533038,1.64912442,-6.842706766,3.286343657,14.97959977,6.077044961,-6.366395464
5,yield_to_next,22060,4.8,57.4,157.5452714,4,0.273424634,3.431317265,-2.984127101,-8.883131365,-5.157580057,3.828588171,-4.033876953,2.341185879,-6.010740816,3.95434255,15,6.677500529,-7.493753466
5,yield_to_next,21680,4.6,51.8,154.6131625,4,0.427422749,4.338097605,-2.000549808,-10,-5.033596113,3.53677466,-3.540683366,1.700187324,-5.922824737,3.57528315,14.2132961,5.905612252,-7.421489409
5,yield_to_next,21220,4.4,50.8,150.8890169,4,0.371059661,4.055422742,-1.946855914,-8.823306025,-4.420904743,3.413174842,-4.193779979,1.6563923,-6.592834946,3.128223959,14.80976485,6.587589204,-6.465474938
5,yield_to_next,21060,4.6,54.4,147.4880221,4,0,3.604178809,-3.010589738,-9.938122916,-4.892633562,4.272946863,-3.7339239,2.347540931,-5.28418001,3.340248817,13.28128854,6.456954792,-7.178159238
5,yield_to_next,20980,4.4,53.4,150.2653127,4,0,3.751669239,-2.344785801,-10,-5.820647622,4.055031309,-3.931634212,2.45232084,-5.281818368,3.029912887,14.24866918,5.404681831,-5.748147102
5,yield_to_next,20800,4.6,51.6,137.853438,4,0,3.778710134,-2.964348578,-10,-4.854354979,3.676003034,-2.639268839,2.498682186,-6.330606127,3.214149612,15,5.818344084,-7.340080231
5,yield_to_next,20560,4.2,46.6,123.9117021,4,0.266897554,3.976992611,-2.376771339,-10,-5.337445036,3.742584957,-3.327393118,2.164801061,-5.324667615,3.568416489,13.65265209,5.908899567,-6.171452573
5,yield_to_next,19600,4.2,46.2,132.8292462,4,0,4.189541703,-1.990811234,-9.595404378,-3.861606518,3.85111911,-3.068898661,1.942772701,-7.035881523,3.853628293,13.56306972,6.129394875,-7.350652259
5,yield_to_next,18580,4.4,48.2,134.1041319,4,0.646876268,3.388866131,-3.160852497,-9.162973199,-5.141951037,3.561978442,-2.735599692,2.470851331,-6.150178524,3.105984353,15,6.272680289,-6.056326557
5,yield_to_next,18420,4,45.2,140.9870416,4,0.074390683,3.904127853,-3.067258658,-9.479666563,-4.762144454,3.41110462,-4.151196416,2.588406081,-6.147645503,3.675807121,12.87387564,6.607775318,-7.532697139
5,yield_to_next,18140,4.2,47.2,115.3666677,4,0,3.923379164,-3.279945951,-9.371374774,-5.199559524,4.129702729,-3.931278916,1.670929105,-6.282317906,3.733362012,14.76491367,5.986510427,-7.569346345
5,yield_to_next,17620,4.6,49.4,134.2747644,4,0.185771096,3.653333014,-1.865164634,-10,-5.361329681,3.99940921,-2.977413666,1.797332083,-6.635571428,3.865738138,14.00021686,5.998069751,-6.777094343
5,yield_to_next,17540,4.4,49.2,130.973202,4,0,3.706686924,-1.584891246,-10,-3.938560946,4.361669643,-4.63218708,2.251861918,-5.904064398,3.642035795,13.45161081,5.95823307,-7.006955039
5,yield_to_next,17200,4.2,44.6,103.7236141,4,0.478570457,3.733525726,-2.45917203,-10,-5.118786947,3.948081418,-2.960186406,2.258636834,-6.766102923,3.887207295,12.57745759,6.635055004,-6.684285086
5,yield_to_next,14880,3.8,40.4,127.2645912,4,0.331534253,3.58934453,-3.000170593,-9.66038111,-4.408193705,4.223577193,-4.431249888,1.747021055,-5.377523116,3.364371739,14.45175633,5.551496509,-6.956162578
5,yield_to_next,14780,4.4,46.2,120.0179352,4,0.279386436,3.504043077,-3.179629072,-9.108359934,-4.949497313,4.192755891,-2.834169155,2.02219979,-5.996103577,4.014351373,12.6910344,5.197151578,-7.705984604
5,yield_to_next,14440,4.2,44.6,109.7036811,4,0,3.474355566,-3.338242507,-10,-4.111690687,4.143276055,-3.858646196,1.731913162,-6.509166524,4.006476897,14.1631896,6.060017573,-7.514572756
5,yield_to_next,13940,4,41.2,109.8186788,4,0.207165948,3.848912414,-2.300640014,-9.389861221,-5.568101428,3.987588496,-3.638507496,2.391403946,-6.871728933,3.891927662,15,5.653916298,-6.164874369
5,yield_to_next,13520,4,39.6,111.6398473,4,0.351356952,4.282954683,-2.833917358,-9.674722818,-4.706529003,3.973013432,-3.32818315,2.017906933,-6.077081881,3.898828227,13.31020434,6.317258229,-7.504134873
5,yield_to_next,13320,3.6,38.8,102.3939106,4,0.137937961,3.474098906,-2.534406486,-9.416460781,-5.214277267,3.881204587,-3.895298484,1.911290963,-6.498235511,3.756886619,12.97341934,5.724237283,-7.491071238
5,yield_to_next,12860,4,40,101.9412089,4,0.400426651,3.918652896,-1.568974199,-9.25650886,-3.846362261,4.170749411,-3.112114733,2.436487879,-5.656802685,3.830257686,14.68791564,6.434175377,-7.864826714
5,yield_to_next,12700,3.8,41,115.1417438,4,0.329147671,3.470478286,-2.825047657,-9.810962151,-4.610699544,4.022659303,-3.664265462,1.63423987,-5.524086871,3.482566035,13.71675944,6.078158823,-6.845998879
5,yield_to_next,11020,3.8,37.4,104.9833306,4,0.516068999,3.653119157,-3.194726677,-10,-5.615999697,4.185028908,-3.22436579,2.285147708,-6.912043593,3.476900571,13.71212799,5.093192684,-7.866412088
5,yield_to_next,9860,3.4,32.4,86.62155704,4,0.403623119,3.512789672,-1.460753565,-9.612856367,-3.754804897,4.196234312,-3.239355665,1.742181824,-6.804957699,3.105499934,12.99547979,4.820299798,-5.997216193
5,yield_to_next,9820,3.8,33.6,93.16483707,4,0,3.973355736,-3.052265672,-9.368787873,-4.525067406,4.237568127,-4.25555926,2.561717281,-5.620806317,3.133217785,12.546814,5.502876832,-6.162152737
5,yield_to_next,9680,3.6,33.6,89.04817443,4,0.099886895,3.56430187,-1.768848031,-9.545087313,-5.332725857,3.888668195,-3.164582153,1.713153746,-5.518093422,3.264466813,12.67501549,5.101606399,-6.274573214
5,yield_to_next,8440,3.6,31.2,86.20353131,4,0.272695292,3.466428937,-1.67983668,-9.292140683,-4.155835766,4.271553497,-3.72162098,1.603096507,-5.357783679,3.171534338,15,5.198286974,-5.929678007
5,yield_to_next,7980,3.2,27,87.83841615,4,0.109021173,3.915883205,-3.047279669,-10,-3.867590581,3.554818742,-4.191093588,2.500273676,-6.162136525,3.566247543,13.65975258,5.711502924,-6.227854278
5,yield_to_next,6380,3.2,26.2,84.24375196,4,0,3.624808495,-3.337184102,-8.815182954,-4.713347947,4.109419158,-3.993667772,2.488675928,-6.352108822,3.514685757,14.26988366,6.142522525,-6.805171267
averages,,,,,,,,,,,,,,,,,,,
